\,A,T,9,8,7,6,5,4,3,2
20,-0.8917,-0.8504,-0.8352,-0.8378,-0.8389,-0.8429,-0.8409,-0.8426,-0.8428,-0.8465
19,-0.8211,-0.7589,-0.7251,-0.7225,-0.7195,-0.7316,-0.7322,-0.7356,-0.7392,-0.7400
18,-0.7686,-0.7050,-0.6465,-0.6140,-0.6164,-0.6279,-0.6396,-0.6435,-0.6459,-0.6498
17,-0.7347,-0.6609,-0.6012,-0.5473,-0.5185,-0.5454,-0.5577,-0.5642,-0.5734,-0.5820
16,-0.7198,-0.6350,-0.5699,-0.5145,-0.4649,-0.4704,-0.4905,-0.5033,-0.5162,-0.5270
15,-0.7033,-0.6045,-0.5377,-0.4850,-0.4402,-0.4144,-0.4317,-0.4480,-0.4643,-0.4881
14,-0.6510,-0.5499,-0.4720,-0.4175,-0.3647,-0.3173,-0.3362,-0.3578,-0.3743,-0.4034
13,-0.6175,-0.4969,-0.4039,-0.3471,-0.3013,-0.2325,-0.2481,-0.2710,-0.2963,-0.3264
12,-0.5745,-0.4445,-0.3440,-0.2819,-0.2201,-0.1449,-0.1599,-0.1936,-0.2197,-0.2495
11,-0.2173,0.0570,0.1942,0.2783,0.3422,0.4143,0.3909,0.3634,0.3257,0.2907
10,-0.2659,-0.0450,0.1457,0.2441,0.3059,0.3702,0.3470,0.3021,0.2669,0.2313
9,-0.3796,-0.2394,-0.0547,0.1273,0.2023,0.2778,0.2377,0.1967,0.1536,0.1055
8,-0.4778,-0.3373,-0.2303,-0.0587,0.1056,0.1927,0.1469,0.0934,0.0505,-0.0010
7,-0.5627,-0.4159,-0.3239,-0.2364,-0.0786,0.0963,0.0678,0.0120,-0.0397,-0.0920
6,-0.5680,-0.4332,-0.3414,-0.2638,-0.1882,0.0438,0.0325,-0.0247,-0.0753,-0.1321
5,-0.5517,-0.4182,-0.3170,-0.2361,-0.1706,0.0501,0.0407,-0.0122,-0.0703,-0.1150
4,-0.5209,-0.3748,-0.2708,-0.1844,-0.1125,0.0659,0.0642,0.0071,-0.0497,-0.0985
A9,-0.2621,-0.0435,0.1448,0.2427,0.3033,0.3737,0.3417,0.3024,0.2633,0.2335
A8,-0.3478,-0.1897,-0.0016,0.1655,0.2499,0.3059,0.2790,0.2227,0.1816,0.1465
A7,-0.4253,-0.2618,-0.1418,0.0175,0.1731,0.2427,0.2055,0.1529,0.1042,0.0669
A6,-0.4945,-0.3278,-0.2126,-0.1332,0.0251,0.1680,0.1390,0.0872,0.0346,-0.0097
A5,-0.4984,-0.3417,-0.2277,-0.1379,-0.0715,0.1213,0.1185,0.0613,0.0056,-0.0374
A4,-0.4727,-0.3161,-0.1945,-0.1029,-0.0377,0.1425,0.1229,0.0695,0.0184,-0.0269
A3,-0.4305,-0.2572,-0.1262,-0.0373,0.0374,0.1623,0.1536,0.1052,0.0508,0.0116
A2,-0.3927,-0.2060,-0.0647,0.0333,0.1002,0.2062,0.1822,0.1311,0.0844,0.0451
AA,-0.3594,-0.1656,-0.0093,0.0872,0.1648,0.2345,0.2116,0.1639,0.1112,0.0945
