\,A,T,9,8,7,6,5,4,3,2
20,-0.9055,-0.8781,-0.8692,-0.8738,-0.8720,-0.8744,-0.8735,-0.8752,-0.8753,-0.8753
19,-0.8021,-0.7499,-0.7212,-0.7223,-0.7218,-0.7308,-0.7323,-0.7334,-0.7347,-0.7321
18,-0.7236,-0.6578,-0.6056,-0.5913,-0.5869,-0.6034,-0.6112,-0.6109,-0.6152,-0.6224
17,-0.6667,-0.5817,-0.5221,-0.4894,-0.4697,-0.4982,-0.5124,-0.5110,-0.5200,-0.5262
16,-0.6267,-0.5341,-0.4685,-0.4262,-0.3900,-0.4116,-0.4279,-0.4355,-0.4446,-0.4513
15,-0.5996,-0.4877,-0.4244,-0.3738,-0.3329,-0.3394,-0.3603,-0.3666,-0.3813,-0.3895
14,-0.5607,-0.4528,-0.3753,-0.3219,-0.2857,-0.2704,-0.2963,-0.3059,-0.3268,-0.3361
13,-0.5346,-0.4056,-0.3252,-0.2690,-0.2233,-0.1963,-0.2244,-0.2423,-0.2670,-0.2847
12,-0.4877,-0.3586,-0.2786,-0.2098,-0.1646,-0.1367,-0.1610,-0.1809,-0.1985,-0.2155
11,-0.1935,0.0276,0.1409,0.2087,0.2575,0.2900,0.2494,0.2252,0.2111,0.1990
10,-0.2422,-0.0575,0.0892,0.1608,0.2143,0.2241,0.1968,0.1695,0.1488,0.1229
9,-0.3435,-0.1956,-0.0552,0.0663,0.1274,0.1359,0.0935,0.0643,0.0471,0.0219
8,-0.4317,-0.2719,-0.1889,-0.0656,0.0451,0.0601,0.0106,-0.0152,-0.0453,-0.0622
7,-0.4950,-0.3398,-0.2553,-0.1869,-0.0763,-0.0130,-0.0556,-0.0851,-0.1180,-0.1488
6,-0.4761,-0.3334,-0.2457,-0.1772,-0.1270,-0.0457,-0.0770,-0.1136,-0.1413,-0.1715
5,-0.4563,-0.3090,-0.2230,-0.1508,-0.0909,-0.0260,-0.0644,-0.1009,-0.1299,-0.1566
4,-0.4315,-0.2929,-0.1924,-0.1231,-0.0576,-0.0179,-0.0490,-0.0835,-0.1095,-0.1321
A9,-0.2426,-0.0596,0.0904,0.1583,0.2126,0.2257,0.1895,0.1691,0.1419,0.1251
A8,-0.2953,-0.1300,0.0106,0.1287,0.1771,0.1857,0.1477,0.1224,0.1063,0.0758
A7,-0.3412,-0.1716,-0.0662,0.0459,0.1443,0.1475,0.1103,0.0802,0.0544,0.0334
A6,-0.3880,-0.2057,-0.1108,-0.0326,0.0635,0.0985,0.0637,0.0325,0.0052,-0.0317
A5,-0.3642,-0.2029,-0.0847,-0.0110,0.0392,0.0808,0.0502,0.0211,-0.0057,-0.0321
A4,-0.3333,-0.1664,-0.0526,0.0298,0.0788,0.1077,0.0727,0.0403,0.0173,-0.0050
A3,-0.2997,-0.1278,-0.0099,0.0750,0.1266,0.1284,0.0968,0.0709,0.0453,0.0287
A2,-0.2790,-0.0940,0.0270,0.1100,0.1676,0.1564,0.1241,0.1105,0.0912,0.0619
AA,-0.2467,-0.0570,0.0724,0.1587,0.2142,0.2059,0.1730,0.1565,0.1336,0.1184
