\,A,T,9,8,7,6,5,4,3,2
20,-0.9074,-0.8860,-0.8783,-0.8752,-0.8754,-0.8782,-0.8774,-0.8788,-0.8800,-0.8793
19,-0.8037,-0.7509,-0.7226,-0.7250,-0.7242,-0.7339,-0.7366,-0.7341,-0.7323,-0.7342
18,-0.7131,-0.6529,-0.6026,-0.5883,-0.5882,-0.6036,-0.6097,-0.6124,-0.6141,-0.6186
17,-0.6591,-0.5740,-0.5198,-0.4865,-0.4726,-0.4913,-0.5071,-0.5146,-0.5099,-0.5202
16,-0.6146,-0.5254,-0.4614,-0.4142,-0.3861,-0.4004,-0.4296,-0.4280,-0.4347,-0.4387
15,-0.5855,-0.4765,-0.4176,-0.3580,-0.3232,-0.3353,-0.3550,-0.3669,-0.3736,-0.3812
14,-0.5538,-0.4305,-0.3636,-0.3120,-0.2687,-0.2698,-0.2871,-0.2954,-0.3214,-0.3270
13,-0.5181,-0.3871,-0.3096,-0.2546,-0.2070,-0.1969,-0.2246,-0.2340,-0.2583,-0.2698
12,-0.4702,-0.3421,-0.2549,-0.1986,-0.1450,-0.1220,-0.1542,-0.1776,-0.1867,-0.2107
11,-0.1917,0.0313,0.1398,0.2023,0.2526,0.2696,0.2346,0.2180,0.1950,0.1771
10,-0.2434,-0.0556,0.0830,0.1489,0.2019,0.2120,0.1770,0.1467,0.1323,0.1076
9,-0.3473,-0.1816,-0.0611,0.0557,0.1198,0.1240,0.0813,0.0585,0.0357,0.0097
8,-0.4265,-0.2670,-0.1831,-0.0669,0.0321,0.0449,-0.0023,-0.0368,-0.0584,-0.0771
7,-0.4879,-0.3258,-0.2506,-0.1811,-0.0792,-0.0314,-0.0712,-0.0977,-0.1270,-0.1562
6,-0.4638,-0.3317,-0.2319,-0.1672,-0.1159,-0.0509,-0.0933,-0.1219,-0.1570,-0.1717
5,-0.4500,-0.3013,-0.2144,-0.1406,-0.0875,-0.0445,-0.0749,-0.1102,-0.1352,-0.1605
4,-0.4206,-0.2708,-0.1819,-0.1124,-0.0504,-0.0289,-0.0566,-0.0817,-0.1159,-0.1278
A9,-0.2424,-0.0583,0.0783,0.1538,0.2030,0.2060,0.1710,0.1544,0.1274,0.1128
A8,-0.2903,-0.1219,0.0071,0.1158,0.1689,0.1749,0.1360,0.1139,0.0898,0.0714
A7,-0.3293,-0.1571,-0.0572,0.0436,0.1400,0.1393,0.0994,0.0671,0.0448,0.0219
A6,-0.3734,-0.1952,-0.0926,-0.0212,0.0579,0.0914,0.0522,0.0256,-0.0019,-0.0207
A5,-0.3453,-0.1755,-0.0695,0.0034,0.0462,0.0794,0.0444,0.0142,-0.0071,-0.0256
A4,-0.3118,-0.1471,-0.0355,0.0481,0.0898,0.0977,0.0704,0.0413,0.0146,-0.0045
A3,-0.2861,-0.1094,0.0079,0.0901,0.1383,0.1386,0.0957,0.0679,0.0416,0.0411
A2,-0.2566,-0.0744,0.0467,0.1259,0.1821,0.1638,0.1377,0.1120,0.0980,0.0759
AA,-0.2227,-0.0284,0.0912,0.1723,0.2324,0.2155,0.1740,0.1578,0.1353,0.1179
