\,A,T,9,8,7,6,5,4,3,2
20,-1.5112,-1.7275,-1.7210,-1.7225,-1.7263,-1.7289,-1.7268,-1.7275,-1.7316,-1.7324
19,-1.3239,-1.4962,-1.4390,-1.4291,-1.4355,-1.4559,-1.4542,-1.4602,-1.4629,-1.4727
18,-1.1772,-1.3317,-1.2202,-1.1777,-1.1805,-1.2031,-1.2346,-1.2317,-1.2437,-1.2374
17,-1.0770,-1.2067,-1.0863,-0.9913,-0.9536,-1.0133,-1.0355,-1.0451,-1.0449,-1.0574
16,-1.0034,-1.1122,-0.9745,-0.8804,-0.8087,-0.8319,-0.8821,-0.8943,-0.9056,-0.9296
15,-0.9686,-1.0299,-0.9060,-0.7962,-0.7141,-0.7040,-0.7349,-0.7685,-0.7888,-0.8054
14,-0.9273,-0.9582,-0.8235,-0.7145,-0.6273,-0.5635,-0.6095,-0.6473,-0.6636,-0.7045
13,-0.8950,-0.8934,-0.7596,-0.6425,-0.5411,-0.4296,-0.4827,-0.5068,-0.5558,-0.5829
12,-0.8590,-0.8267,-0.6711,-0.5598,-0.4559,-0.3042,-0.3499,-0.3874,-0.4348,-0.4718
11,-0.2536,0.0029,0.2041,0.3191,0.4339,0.6264,0.5689,0.5293,0.4779,0.4248
10,-0.3514,-0.1681,0.1035,0.2389,0.3479,0.5200,0.4593,0.3936,0.3381,0.2988
9,-0.6466,-0.5798,-0.3202,-0.0570,0.0451,0.2608,0.1863,0.1207,0.0750,0.0032
8,-0.9194,-0.8261,-0.7148,-0.4653,-0.2303,0.0440,-0.0581,-0.1208,-0.1986,-0.2636
7,-1.1322,-1.0194,-0.9491,-0.8363,-0.6099,-0.1923,-0.2511,-0.3400,-0.4081,-0.4976
6,-1.2524,-1.1278,-1.0539,-0.9874,-0.8772,-0.3317,-0.3581,-0.4587,-0.5380,-0.6121
5,-1.2658,-1.1440,-1.0768,-1.0098,-0.9368,-0.3414,-0.3772,-0.4633,-0.5465,-0.6322
4,-1.2739,-1.1359,-1.0651,-1.0009,-0.9349,-0.3478,-0.3837,-0.4865,-0.5604,-0.6403
A9,-0.3576,-0.1846,0.1091,0.2598,0.3439,0.5138,0.4467,0.4015,0.3462,0.3005
A8,-0.4708,-0.3591,-0.0795,0.1650,0.2861,0.4333,0.3500,0.2963,0.2524,0.1911
A7,-0.5821,-0.4483,-0.2671,-0.0275,0.1963,0.3397,0.2477,0.1890,0.1238,0.0773
A6,-0.6914,-0.5460,-0.3756,-0.2176,-0.0252,0.2276,0.1529,0.0866,0.0171,-0.0382
A5,-0.7467,-0.5964,-0.4291,-0.2782,-0.1563,0.1618,0.0985,0.0428,-0.0387,-0.1076
A4,-0.7481,-0.5835,-0.4232,-0.2788,-0.1475,0.1618,0.0998,0.0455,-0.0311,-0.0937
A3,-0.7353,-0.5892,-0.4218,-0.2770,-0.1490,0.1633,0.1081,0.0332,-0.0218,-0.0930
A2,-0.7405,-0.5876,-0.4131,-0.2862,-0.1512,0.1734,0.0998,0.0261,-0.0254,-0.0961
AA,-0.7382,-0.5766,-0.4154,-0.2727,-0.1424,0.1651,0.1188,0.0365,-0.0099,-0.0958
