\,A,T,9,8,7,6,5,4,3,2
20,-1.4478,-1.6923,-1.6675,-1.6678,-1.6783,-1.6756,-1.6730,-1.6810,-1.6762,-1.6800
19,-1.3105,-1.5298,-1.4459,-1.4454,-1.4455,-1.4640,-1.4779,-1.4730,-1.4829,-1.4815
18,-1.2245,-1.4329,-1.3160,-1.2400,-1.2440,-1.2726,-1.2876,-1.3054,-1.3157,-1.3223
17,-1.1502,-1.3484,-1.2349,-1.1200,-1.0667,-1.0996,-1.1356,-1.1579,-1.1714,-1.1878
16,-1.1142,-1.2993,-1.1629,-1.0703,-0.9780,-0.9710,-1.0145,-1.0313,-1.0532,-1.0881
15,-1.0975,-1.2467,-1.1086,-1.0004,-0.9229,-0.8633,-0.8882,-0.9268,-0.9619,-0.9934
14,-1.0028,-1.1274,-0.9739,-0.8637,-0.7666,-0.6621,-0.6772,-0.7251,-0.7711,-0.8154
13,-0.9315,-1.0190,-0.8352,-0.7182,-0.6042,-0.4637,-0.4890,-0.5419,-0.6073,-0.6462
12,-0.8517,-0.9287,-0.7290,-0.5850,-0.4735,-0.2684,-0.3013,-0.3655,-0.4340,-0.4944
11,-0.1561,0.0666,0.3448,0.5101,0.6431,0.8803,0.8375,0.7477,0.6703,0.6166
10,-0.2560,-0.1176,0.2658,0.4537,0.5989,0.7925,0.7399,0.6448,0.5511,0.5034
9,-0.5633,-0.6035,-0.2339,0.1185,0.2899,0.5284,0.4600,0.3494,0.2506,0.1640
8,-0.8362,-0.9009,-0.7220,-0.3724,-0.0340,0.2927,0.2268,0.1021,-0.0028,-0.1197
7,-1.0623,-1.1033,-0.9831,-0.8278,-0.4975,0.0556,0.0238,-0.1116,-0.2232,-0.3461
6,-1.1755,-1.2063,-1.1077,-1.0073,-0.8402,-0.0863,-0.0946,-0.2283,-0.3463,-0.4841
5,-1.1859,-1.2342,-1.1248,-1.0272,-0.9179,-0.1306,-0.1014,-0.2437,-0.3846,-0.5023
4,-1.1858,-1.2396,-1.1282,-1.0327,-0.9141,-0.1351,-0.1032,-0.2362,-0.3757,-0.5020
A9,-0.2477,-0.1184,0.2680,0.4582,0.5935,0.7871,0.7396,0.6411,0.5422,0.4834
A8,-0.4346,-0.4246,-0.0416,0.3027,0.4695,0.6611,0.5910,0.4835,0.3792,0.2980
A7,-0.5933,-0.5862,-0.3601,-0.0194,0.3048,0.5119,0.4273,0.3350,0.2228,0.1359
A6,-0.7399,-0.7089,-0.5196,-0.3303,-0.0167,0.3464,0.2957,0.1915,0.0735,-0.0174
A5,-0.8129,-0.7867,-0.6019,-0.4208,-0.2645,0.2601,0.2268,0.1163,-0.0086,-0.1081
A4,-0.8159,-0.8018,-0.6016,-0.4314,-0.2777,0.2476,0.2237,0.1093,-0.0102,-0.0970
A3,-0.7737,-0.7326,-0.5265,-0.3638,-0.2082,0.2885,0.2714,0.1417,0.0391,-0.0514
A2,-0.7330,-0.6914,-0.4787,-0.3038,-0.1500,0.3263,0.3078,0.1798,0.0794,-0.0196
AA,-0.7033,-0.6717,-0.4393,-0.2628,-0.1083,0.3485,0.3403,0.2156,0.1064,0.0096
