\,A,T,9,8,7,6,5,4,3,2
AA,-0.0846,0.1918,0.3902,0.5093,0.6129,0.6749,0.6056,0.5629,0.5331,0.4888
22,-0.5300,-0.4702,-0.2654,-0.1208,0.0035,0.0521,-0.0208,-0.0687,-0.1129,-0.1625
33,-0.5619,-0.5125,-0.3283,-0.1741,-0.0634,-0.0052,-0.0666,-0.1258,-0.1771,-0.2203
44,-0.5984,-0.5574,-0.3673,-0.2162,-0.1118,-0.0543,-0.1132,-0.1856,-0.2436,-0.2659
55,-0.6401,-0.6059,-0.4204,-0.2804,-0.1628,-0.0916,-0.1481,-0.2241,-0.2715,-0.3098
66,-0.6746,-0.6469,-0.4727,-0.3355,-0.2390,-0.1114,-0.1758,-0.2435,-0.2913,-0.3493
77,-0.7260,-0.6521,-0.4994,-0.3542,-0.1527,-0.0477,-0.1360,-0.2051,-0.2563,-0.3084
88,-0.5866,-0.5373,-0.3552,-0.1268,0.0654,0.0789,-0.0056,-0.0561,-0.1102,-0.1502
99,-0.4332,-0.3832,-0.1259,0.1137,0.2342,0.2464,0.1608,0.1074,0.0566,0.0202
TT,-0.2289,-0.1024,0.1698,0.2928,0.4124,0.4219,0.3404,0.2903,0.2580,0.2107
