\,A,T,9,8,7,6,5,4,3,2
20,0.2052,0.4804,0.7513,0.7745,0.7516,0.6906,0.6594,0.6518,0.6363,0.6338
19,-0.0784,0.0498,0.3140,0.5699,0.5838,0.4659,0.4226,0.3969,0.3849,0.3675
18,-0.3685,-0.2027,-0.1355,0.1181,0.3571,0.2402,0.1629,0.1395,0.1147,0.0930
17,-0.6484,-0.4464,-0.4006,-0.3479,-0.1191,-0.0292,-0.0952,-0.1267,-0.1678,-0.1976
16,-0.7917,-0.5640,-0.5302,-0.4960,-0.4515,-0.1883,-0.2157,-0.2648,-0.2988,-0.3400
15,-0.7882,-0.5679,-0.5294,-0.4971,-0.4500,-0.1893,-0.2179,-0.2616,-0.3025,-0.3431
14,-0.7910,-0.5683,-0.5313,-0.4932,-0.4574,-0.1910,-0.2219,-0.2655,-0.3067,-0.3406
13,-0.7870,-0.5683,-0.5324,-0.4924,-0.4527,-0.1926,-0.2220,-0.2693,-0.3057,-0.3396
12,-0.7911,-0.5648,-0.5281,-0.4941,-0.4523,-0.1925,-0.2189,-0.2610,-0.3033,-0.3441
11,-0.7874,-0.5660,-0.5322,-0.4941,-0.4550,-0.1874,-0.2140,-0.2624,-0.3059,-0.3417
10,-0.7872,-0.5695,-0.5306,-0.4937,-0.4533,-0.1922,-0.2244,-0.2623,-0.3007,-0.3459
9,-0.7905,-0.5654,-0.5283,-0.4984,-0.4555,-0.1892,-0.2231,-0.2653,-0.3024,-0.3379
8,-0.7899,-0.5655,-0.5319,-0.4953,-0.4631,-0.1924,-0.2144,-0.2661,-0.3097,-0.3366
7,-0.7897,-0.5703,-0.5277,-0.4961,-0.4541,-0.1895,-0.2210,-0.2628,-0.3056,-0.3413
6,-0.7875,-0.5650,-0.5307,-0.4940,-0.4542,-0.1913,-0.2195,-0.2659,-0.3084,-0.3376
5,-0.7896,-0.5649,-0.5310,-0.4979,-0.4549,-0.1939,-0.2183,-0.2647,-0.3050,-0.3469
4,-0.7900,-0.5707,-0.5327,-0.4925,-0.4535,-0.1933,-0.2215,-0.2621,-0.3035,-0.3446
A9,0.2069,0.4768,0.7484,0.7740,0.7550,0.6881,0.6580,0.6488,0.6402,0.6312
A8,-0.0813,0.0462,0.3167,0.5710,0.5819,0.4682,0.4194,0.4008,0.3799,0.3638
A7,-0.3654,-0.1947,-0.1339,0.1164,0.3612,0.2410,0.1629,0.1482,0.1126,0.0904
A6,-0.6482,-0.4473,-0.3974,-0.3516,-0.1162,-0.0325,-0.0899,-0.1277,-0.1640,-0.1946
A5,-0.7930,-0.5670,-0.5286,-0.4916,-0.4623,-0.1927,-0.2201,-0.2691,-0.3019,-0.3419
A4,-0.7918,-0.5638,-0.5288,-0.4883,-0.4508,-0.1921,-0.2260,-0.2635,-0.3025,-0.3413
A3,-0.7880,-0.5623,-0.5292,-0.4944,-0.4560,-0.1956,-0.2212,-0.2633,-0.3055,-0.3452
A2,-0.7868,-0.5656,-0.5315,-0.4959,-0.4564,-0.1953,-0.2150,-0.2647,-0.3035,-0.3409
AA,-0.7882,-0.5675,-0.5323,-0.4975,-0.4554,-0.1968,-0.2140,-0.2648,-0.3025,-0.3425
