\,A,T,9,8,7,6,5,4,3,2
20,0.1423,0.4364,0.7581,0.7909,0.7743,0.7000,0.6708,0.6605,0.6471,0.6416
19,-0.1188,-0.0222,0.2875,0.5968,0.6201,0.4960,0.4347,0.4232,0.4088,0.3873
18,-0.3741,-0.2425,-0.1875,0.1060,0.4031,0.2878,0.1951,0.1775,0.1500,0.1225
17,-0.6397,-0.4660,-0.4199,-0.3812,-0.1043,0.0135,-0.0391,-0.0785,-0.1146,-0.1474
16,-0.7708,-0.5812,-0.5353,-0.5150,-0.4718,-0.1479,-0.1626,-0.2076,-0.2461,-0.2886
15,-0.7696,-0.5784,-0.5381,-0.5061,-0.4714,-0.1549,-0.1624,-0.2105,-0.2496,-0.2935
14,-0.7704,-0.5826,-0.5417,-0.5094,-0.4714,-0.1521,-0.1671,-0.2067,-0.2463,-0.2900
13,-0.7699,-0.5723,-0.5408,-0.5083,-0.4731,-0.1512,-0.1629,-0.2009,-0.2522,-0.2868
12,-0.7710,-0.5735,-0.5459,-0.5118,-0.4770,-0.1569,-0.1673,-0.2066,-0.2499,-0.2911
11,-0.7688,-0.5738,-0.5417,-0.5037,-0.4765,-0.1523,-0.1648,-0.2105,-0.2494,-0.2884
10,-0.7679,-0.5758,-0.5399,-0.5112,-0.4743,-0.1549,-0.1668,-0.2110,-0.2573,-0.2886
9,-0.7677,-0.5779,-0.5421,-0.5137,-0.4748,-0.1504,-0.1647,-0.2088,-0.2479,-0.2888
8,-0.7689,-0.5777,-0.5425,-0.5067,-0.4723,-0.1543,-0.1623,-0.2145,-0.2491,-0.2873
7,-0.7688,-0.5751,-0.5444,-0.5086,-0.4727,-0.1493,-0.1651,-0.2071,-0.2434,-0.2978
6,-0.7695,-0.5771,-0.5417,-0.5074,-0.4711,-0.1518,-0.1639,-0.2066,-0.2479,-0.2897
5,-0.7744,-0.5714,-0.5396,-0.5084,-0.4727,-0.1547,-0.1642,-0.2040,-0.2452,-0.2930
4,-0.7702,-0.5739,-0.5394,-0.5049,-0.4730,-0.1514,-0.1642,-0.2106,-0.2486,-0.2925
A9,0.1525,0.4358,0.7596,0.7924,0.7742,0.7079,0.6693,0.6630,0.6529,0.6414
A8,-0.1205,-0.0193,0.2900,0.5895,0.6142,0.4949,0.4409,0.4233,0.4022,0.3842
A7,-0.3771,-0.2401,-0.1866,0.1071,0.4028,0.2827,0.2034,0.1798,0.1516,0.1273
A6,-0.6431,-0.4616,-0.4245,-0.3823,-0.1055,0.0153,-0.0426,-0.0800,-0.1154,-0.1572
A5,-0.7666,-0.5700,-0.5437,-0.5132,-0.4750,-0.1484,-0.1622,-0.2083,-0.2505,-0.2960
A4,-0.7701,-0.5740,-0.5392,-0.5048,-0.4738,-0.1559,-0.1618,-0.2119,-0.2469,-0.2928
A3,-0.7726,-0.5756,-0.5393,-0.5073,-0.4744,-0.1536,-0.1616,-0.2106,-0.2507,-0.2902
A2,-0.7729,-0.5776,-0.5382,-0.5018,-0.4769,-0.1466,-0.1629,-0.2126,-0.2492,-0.2850
AA,-0.7687,-0.5721,-0.5390,-0.5104,-0.4733,-0.1518,-0.1617,-0.2083,-0.2470,-0.2862
